threshold,accuracy,precision,recall,f1,macro_precision,macro_recall,macro_f1,recall_123,recall_45,auc_pr,auc_roc,method
0.8150000000000001,0.568912011683096,0.8931784107946027,0.34936226359771294,0.5022657814311308,0.6788527189108149,0.6402192212789048,0.5610419304000216,0.9310761789600968,0.34936226359771294,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8160000000000001,0.5682730923694779,0.8937853107344633,0.34789620290280016,0.5008442380751372,0.6789731275994928,0.63984894788429,0.560248429748408,0.93180169286578,0.34789620290280016,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8170000000000001,0.567907995618839,0.8951154865581219,0.34657674827737867,0.49968294229549776,0.6795481221124945,0.639793815492982,0.559720989220038,0.9330108827085852,0.34657674827737867,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8180000000000001,0.5669952537422417,0.895317853064332,0.34481747544348335,0.497883149872989,0.6793794211893878,0.6391560170445953,0.5586334876450952,0.9334945586457074,0.34481747544348335,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8190000000000001,0.566538882803943,0.8957219251336899,0.34379123295704445,0.4968746689267931,0.6794512719935659,0.6388847337699369,0.5580661326675175,0.9339782345828295,0.34379123295704445,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8200000000000001,0.565534866739686,0.8961937716262975,0.34173874798416654,0.4947994056463596,0.6793955093918441,0.6382212482363396,0.5568472608696169,0.9347037484885127,0.34173874798416654,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8210000000000001,0.5649872216137276,0.8962591592749711,0.3407125054977276,0.4937327384746123,0.6792667313772919,0.6378290459774006,0.5561958619561411,0.9349455864570737,0.3407125054977276,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8220000000000001,0.5638006571741512,0.8963509316770186,0.33851341445535843,0.4914334362030435,0.678963055337316,0.6369713384247772,0.5547858351610503,0.9354292623941959,0.33851341445535843,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8230000000000001,0.5635268346111719,0.8977760436987905,0.33734056589942824,0.4904092071611253,0.6796160094581167,0.6369895090682147,0.5543521131591067,0.9366384522370013,0.33734056589942824,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8240000000000001,0.5629791894852135,0.8984711877695022,0.33602111127400675,0.48911651728553135,0.679812631362443,0.6366925387083455,0.5536491677336748,0.9373639661426844,0.33602111127400675,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8250000000000001,0.5624315443592552,0.8994875837603469,0.33455505057909396,0.4877110493695234,0.6801749594772752,0.6364431842980114,0.5529203645764297,0.9383313180169287,0.33455505057909396,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8260000000000001,0.5616100766703176,0.9013524264120922,0.33220935346723357,0.4854847348687734,0.6808941710359442,0.6361167686320448,0.5517985811578502,0.9400241837968561,0.33220935346723357,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8270000000000001,0.5605147864184009,0.9015212169735789,0.33015686849435566,0.4833136602639768,0.6806612942280994,0.6353323641141669,0.5504791917614651,0.9405078597339782,0.33015686849435566,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8280000000000001,0.5593282219788244,0.901329037454692,0.3281043835214778,0.48108340498710234,0.6802172155289511,0.6344270406120085,0.5490759664529421,0.9407496977025392,0.3281043835214778,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8290000000000001,0.5585067542898868,0.901294498381877,0.326638322826565,0.47950069945119983,0.6799612520197929,0.6338149292488326,0.5480949095163916,0.9409915356711004,0.326638322826565,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8300000000000001,0.5575940124132895,0.90089358245329,0.32517226213165223,0.4778627598836583,0.6794908223074079,0.6330818989013763,0.5470317837742783,0.9409915356711004,0.32517226213165223,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8310000000000001,0.5566812705366923,0.9008163265306123,0.3235595953672482,0.4761082946823428,0.679187848193592,0.6323964845034549,0.5459411815947905,0.9412333736396614,0.3235595953672482,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8320000000000001,0.5559510770354144,0.9008196721311476,0.3222401407418267,0.47467876039304613,0.678979587122408,0.6318576761750245,0.545062089863743,0.9414752116082225,0.3222401407418267,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.833,0.5553121577217963,0.9015245158632056,0.32077408004691393,0.4731833910034602,0.6791594909014703,0.6314874027804098,0.5442354099679335,0.9422007255139057,0.32077408004691393,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.834,0.5545819642205184,0.901863354037267,0.31930801935200115,0.4716327414465136,0.6791250969928754,0.6309962104015145,0.5433266263243928,0.9426844014510278,0.31930801935200115,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.835,0.553395399780942,0.9016666666666666,0.3172555343791233,0.4693634096085023,0.6786851332398317,0.6300908868993561,0.5419072977441298,0.9429262394195889,0.3172555343791233,0.8325673025824922,0.7477942877524368,mild binary MLP P45
